,Price,Livable surface,Kitchen equipment,Number of bathrooms,Number of toilets,Balcony,State of the property,Furnished,Surface of living-room,Number of showers,Number of facades,Surface terrace,Security door,Access for disabled,Surface garden,Garage,Brussels,Walloon Brabant,Flemish Brabant,Antwerp,Limburg,Liege,Namur,Hainaut,Luxembourg,West Flanders,East Flanders,Type property
7470,150000,65,2,1,1,0,1,0,15,1,4,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7471,149000,78,1,1,1,0,1,0,29,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7472,149000,59,1,1,1,0,2,0,18,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7473,199900,102,2,1,1,0,3,0,46,1,2,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
7474,155000,125,1,1,1,0,2,0,45,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7475,295000,251,1,1,1,0,3,0,44,1,4,26,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
7476,115000,117,0,1,1,0,0,0,14,1,2,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7477,139000,120,1,1,1,0,1,0,36,1,2,8,0,0,65,0,0,0,0,0,0,1,0,0,0,0,0,1
7478,275000,190,1,2,2,0,0,0,32,1,3,10,0,0,260,1,0,0,0,0,0,1,0,0,0,0,0,1
7479,189000,105,1,1,2,0,1,0,33,1,2,35,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
7480,259000,92,1,1,2,0,1,1,22,1,4,73,0,0,500,1,0,0,0,0,0,1,0,0,0,0,0,1
7481,110000,110,0,1,2,0,1,0,14,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7482,189000,85,1,1,1,0,3,0,25,1,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
7483,235000,105,1,1,1,0,2,0,21,1,4,30,0,0,35,1,0,0,0,0,0,1,0,0,0,0,0,1
7484,209000,165,1,2,2,0,2,0,18,2,3,10,0,0,70,0,0,0,0,0,0,1,0,0,0,0,0,1
7485,189500,100,2,1,2,0,3,0,35,1,2,75,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
7486,99000,70,1,1,1,0,2,0,25,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7487,199500,105,1,1,1,0,2,0,16,1,2,25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7488,189000,105,1,1,2,0,1,0,33,1,2,35,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
7489,259000,125,1,1,2,0,2,0,15,1,3,20,0,0,55,1,0,0,0,0,0,1,0,0,0,0,0,1
7490,130000,118,2,1,1,0,2,0,19,1,2,0,0,0,122,0,0,0,0,0,0,1,0,0,0,0,0,1
7491,125000,168,2,3,2,0,0,0,33,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7492,165000,155,1,1,2,0,2,0,14,1,2,22,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7493,290000,106,2,1,1,0,1,0,37,1,3,4,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
7494,329000,220,0,2,2,0,2,0,27,1,4,25,0,0,726,1,0,0,0,0,0,1,0,0,0,0,0,1
7495,475000,190,2,1,2,0,1,0,41,2,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
7496,425000,180,2,2,1,1,3,1,40,1,4,0,0,1,847,1,0,0,0,0,0,1,0,0,0,0,0,1
7497,335000,110,2,1,1,1,1,0,32,1,4,25,0,0,810,1,0,0,0,0,0,1,0,0,0,0,0,1
7498,125000,145,1,1,1,0,0,0,43,1,3,15,0,0,405,1,0,0,0,0,0,1,0,0,0,0,0,1
7499,450000,190,1,2,2,0,0,0,48,1,4,0,0,0,2900,1,0,0,0,0,0,1,0,0,0,0,0,1
7500,225000,142,1,1,1,0,1,0,29,1,3,20,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
7501,199500,160,0,1,1,0,1,0,32,1,2,25,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
7502,349000,185,1,1,1,0,1,0,52,1,4,0,0,0,3700,1,0,0,0,0,0,1,0,0,0,0,0,1
7503,130000,92,1,1,1,0,1,0,27,1,2,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7504,350000,230,2,3,1,0,1,0,30,1,2,35,0,0,65,0,0,0,0,0,0,1,0,0,0,0,0,1
7505,339000,200,1,1,1,0,1,0,40,2,4,30,0,0,570,1,0,0,0,0,0,1,0,0,0,0,0,1
7506,160000,105,0,1,2,0,0,0,33,1,3,84,0,0,40,1,0,0,0,0,0,1,0,0,0,0,0,0
7507,299000,183,1,1,1,0,2,0,32,1,3,0,0,0,118,0,0,0,0,0,0,1,0,0,0,0,0,1
7508,297500,127,2,1,2,0,3,0,36,1,3,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7509,474000,339,2,2,3,0,1,0,32,1,4,42,0,0,3020,1,0,0,0,0,0,1,0,0,0,0,0,1
7510,25000,61,1,1,2,0,0,0,18,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7511,299000,150,1,1,2,0,1,0,49,1,2,12,0,0,414,1,0,0,0,0,0,1,0,0,0,0,0,1
7512,475000,245,2,1,1,0,1,0,27,1,4,50,0,0,65,1,0,0,0,0,0,1,0,0,0,0,0,1
7513,150000,156,1,1,2,0,1,0,46,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7514,225000,93,1,1,3,0,1,0,15,1,2,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7515,190000,133,1,1,1,0,0,0,16,1,2,0,0,0,65,1,0,0,0,0,0,1,0,0,0,0,0,1
7516,250000,170,0,1,1,0,0,0,50,1,2,0,0,0,461,1,0,0,0,0,0,1,0,0,0,0,0,1
7517,99000,100,0,1,1,0,0,0,30,1,3,0,0,0,710,1,0,0,0,0,0,1,0,0,0,0,0,1
7518,135000,99,1,1,1,0,0,0,29,1,4,0,0,0,365,0,0,0,0,0,0,1,0,0,0,0,0,1
7519,160000,150,0,1,2,0,2,0,80,1,2,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7520,165000,138,0,1,2,0,3,0,38,1,3,25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7521,119000,95,2,1,1,0,0,0,28,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7522,65000,85,1,1,1,0,0,0,25,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7523,165000,70,1,1,1,0,1,0,17,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7524,210000,161,0,1,2,0,0,0,14,1,3,0,0,0,200,0,0,0,0,0,0,1,0,0,0,0,0,1
7525,210000,161,0,1,2,0,0,0,14,1,3,0,0,0,200,0,0,0,0,0,0,1,0,0,0,0,0,0
7526,149000,163,1,1,2,0,2,0,48,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7527,299000,188,0,1,1,0,0,0,56,1,2,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7528,115000,45,1,1,1,0,1,0,15,1,3,12,0,0,1027,0,0,0,0,0,0,1,0,0,0,0,0,1
7529,589000,374,1,2,2,0,2,0,41,2,4,50,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
7530,369000,150,1,2,2,0,2,0,23,1,4,27,0,0,800,1,0,0,0,0,0,1,0,0,0,0,0,1
7531,169000,106,1,1,1,0,2,0,42,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7532,169000,70,1,1,1,0,2,0,33,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7533,165000,122,1,1,1,0,2,0,15,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7534,145000,123,1,1,2,0,0,0,37,1,4,0,0,0,599,1,0,0,0,0,0,1,0,0,0,0,0,1
7535,180000,155,1,1,2,0,0,0,33,1,3,10,0,0,320,1,0,0,0,0,0,1,0,0,0,0,0,1
7536,395000,200,2,1,2,0,1,0,40,1,4,40,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7537,224000,132,1,1,1,0,1,0,39,1,3,25,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
7538,125000,100,1,1,1,0,0,0,23,1,4,0,0,0,1200,0,0,0,0,0,0,1,0,0,0,0,0,1
7539,330500,230,1,1,1,0,1,0,68,1,4,0,0,0,65,1,0,0,0,0,0,1,0,0,0,0,0,1
7540,199000,186,0,1,1,0,0,0,12,1,4,0,0,0,65,1,0,0,0,0,0,1,0,0,0,0,0,1
7541,265000,178,1,1,2,0,2,0,24,1,3,16,0,0,1529,1,0,0,0,0,0,1,0,0,0,0,0,1
7542,310000,233,1,2,2,0,1,0,33,2,4,40,0,0,1900,1,0,0,0,0,0,1,0,0,0,0,0,1
7543,269000,155,2,1,1,0,1,0,37,1,2,0,0,0,596,1,0,0,0,0,0,1,0,0,0,0,0,1
7544,399000,187,0,1,1,0,0,0,55,1,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
7545,229000,125,1,1,2,0,2,0,32,1,3,25,0,0,595,1,0,0,0,0,0,1,0,0,0,0,0,1
7546,295000,161,1,1,1,0,1,0,31,1,4,30,0,0,1000,0,0,0,0,0,0,1,0,0,0,0,0,1
7547,280000,160,1,1,2,0,1,0,37,1,4,34,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7548,180000,145,1,1,2,0,0,0,27,1,3,1,0,0,1697,1,0,0,0,0,0,1,0,0,0,0,0,1
7549,40000,120,2,1,1,0,2,0,36,1,4,8,0,0,300,1,0,0,0,0,0,1,0,0,0,0,0,1
7550,199000,181,1,1,1,0,2,0,32,1,3,19,0,0,155,1,0,0,0,0,0,1,0,0,0,0,0,1
7551,199000,115,1,1,1,0,3,0,23,1,3,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7552,325000,185,1,2,2,0,2,0,39,2,4,0,0,0,990,1,0,0,0,0,0,1,0,0,0,0,0,1
7553,300000,167,1,1,2,0,1,0,26,1,3,0,0,0,400,1,0,0,0,0,0,1,0,0,0,0,0,1
7554,280000,134,1,1,2,0,2,0,30,1,3,70,0,0,524,1,0,0,0,0,0,1,0,0,0,0,0,1
7555,330000,150,1,1,2,0,2,0,17,1,4,64,0,0,1800,1,0,0,0,0,0,1,0,0,0,0,0,1
7556,500000,240,2,2,4,0,1,0,40,2,4,0,0,0,1600,1,0,0,0,0,0,1,0,0,0,0,0,1
7557,285000,190,1,1,1,0,2,0,37,1,4,46,0,0,571,1,0,0,0,0,0,1,0,0,0,0,0,1
7558,211000,110,1,1,2,0,3,0,30,1,3,20,0,0,200,0,0,0,0,0,0,1,0,0,0,0,0,1
7559,174500,110,1,1,2,0,3,0,30,1,3,20,0,0,200,0,0,0,0,0,0,1,0,0,0,0,0,1
7560,302401,144,2,1,2,0,3,0,43,1,3,0,0,0,65,0,0,0,0,0,0,1,0,0,0,0,0,1
7561,299827,146,2,1,2,0,3,0,43,1,3,0,0,0,65,0,0,0,0,0,0,1,0,0,0,0,0,1
7562,295801,144,2,1,2,0,3,0,43,1,3,0,0,0,65,0,0,0,0,0,0,1,0,0,0,0,0,1
7563,295827,146,2,1,2,0,3,0,43,1,3,0,0,0,65,0,0,0,0,0,0,1,0,0,0,0,0,1
7564,189000,118,1,1,1,0,1,0,35,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7565,195000,190,1,2,2,0,3,0,21,2,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7566,155000,165,1,1,1,0,0,0,49,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7567,250000,168,1,1,2,0,3,0,47,1,3,28,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7568,249000,158,1,2,2,0,2,0,47,1,4,0,0,0,668,0,0,0,0,0,0,1,0,0,0,0,0,1
7569,249000,158,1,2,2,0,2,0,47,1,4,0,0,0,668,0,0,0,0,0,0,1,0,0,0,0,0,1
7570,50000,82,1,1,1,0,0,0,25,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7571,335000,130,2,1,2,0,1,0,30,1,4,60,0,0,795,1,0,0,0,0,0,1,0,0,0,0,0,1
7572,295000,120,1,1,1,0,1,0,35,1,4,24,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
7573,295000,160,1,1,1,0,2,0,25,1,4,25,0,0,650,1,0,0,0,0,0,1,0,0,0,0,0,1
7574,359000,200,1,3,2,0,3,0,37,3,4,40,0,0,1000,1,0,0,0,0,0,1,0,0,0,0,0,1
7575,369000,142,2,1,1,0,2,0,31,1,4,25,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
7576,257000,120,1,1,1,0,1,0,36,1,3,27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7577,420000,250,2,1,2,0,2,0,50,1,2,40,0,0,795,1,0,0,0,0,0,1,0,0,0,0,0,1
7578,259900,80,1,1,2,0,3,0,35,1,3,20,0,0,300,0,0,0,0,0,0,1,0,0,0,0,0,1
7579,275000,115,2,1,2,0,2,0,33,1,2,25,0,0,200,0,0,0,0,0,0,1,0,0,0,0,0,1
7580,469000,240,2,1,2,0,0,0,40,1,4,45,0,0,1500,1,0,0,0,0,0,1,0,0,0,0,0,1
7581,369000,188,2,2,2,0,3,0,43,2,3,34,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
7582,325000,222,1,2,2,0,2,0,32,2,3,0,0,0,505,1,0,0,0,0,0,1,0,0,0,0,0,1
7583,282000,140,2,1,1,0,1,0,42,1,4,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
7584,499000,205,2,1,3,0,1,0,24,1,2,8,0,0,65,1,0,0,0,0,0,1,0,0,0,0,0,1
7585,330000,137,2,1,1,0,2,0,43,1,2,18,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
7586,239000,182,1,1,2,0,0,0,25,1,3,20,0,0,700,0,0,0,0,0,0,1,0,0,0,0,0,1
7587,300000,177,1,1,2,0,3,0,28,1,4,0,0,0,550,1,0,0,0,0,0,1,0,0,0,0,0,1
7588,300000,177,1,1,2,0,3,0,28,1,4,0,0,0,500,1,0,0,0,0,0,1,0,0,0,0,0,1
7589,255000,102,1,1,1,0,3,0,37,1,4,0,0,1,414,0,0,0,0,0,0,1,0,0,0,0,0,0
7590,245000,92,1,1,1,0,3,0,35,1,3,0,0,1,416,0,0,0,0,0,0,1,0,0,0,0,0,0
7591,365000,130,1,1,2,0,1,0,55,1,4,47,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
7592,245000,104,1,1,1,0,3,0,37,1,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7593,230000,104,1,1,1,0,3,0,37,1,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7594,449000,210,1,1,1,0,3,0,62,1,4,0,0,0,65,1,0,0,0,0,0,1,0,0,0,0,0,1
7595,399000,115,1,2,2,0,2,0,34,2,4,0,0,1,1890,1,0,0,0,0,0,1,0,0,0,0,0,1
7596,425000,136,1,1,2,0,1,0,41,1,4,55,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
7597,225000,135,1,1,1,0,0,0,35,1,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
7598,250000,175,2,1,1,0,1,0,52,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7599,339000,110,1,1,2,0,1,0,38,1,4,25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7600,149000,70,1,1,1,0,1,0,21,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7601,330000,200,1,1,1,0,1,0,30,1,3,40,0,0,900,1,0,0,0,0,0,1,0,0,0,0,0,1
7602,350000,178,2,1,2,0,1,0,15,1,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
7603,360000,150,1,1,1,0,1,0,25,1,4,0,0,0,1300,1,0,0,0,0,0,1,0,0,0,0,0,1
7604,149000,105,1,1,1,0,1,0,27,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7605,180000,85,1,1,2,0,0,0,29,1,2,0,0,0,145,0,0,0,0,0,0,1,0,0,0,0,0,1
7606,198000,90,2,2,1,0,1,0,14,1,2,0,0,0,60,0,0,0,0,0,0,1,0,0,0,0,0,1
7607,230000,130,2,1,1,0,1,0,35,1,2,0,0,0,821,1,0,0,0,0,0,1,0,0,0,0,0,1
7608,179000,87,1,1,2,0,2,0,26,1,2,10,0,0,60,0,0,0,0,0,0,1,0,0,0,0,0,1
7609,120000,130,2,1,1,0,0,0,39,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7610,159000,173,1,1,2,0,0,0,37,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7611,110000,80,2,1,1,0,1,0,33,1,3,10,0,0,15,0,0,0,0,0,0,1,0,0,0,0,0,1
7612,349000,230,1,1,3,0,2,0,36,1,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
7613,318000,193,1,1,1,0,3,0,57,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7614,235000,115,1,1,1,0,2,0,29,1,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
7615,298000,185,1,1,1,0,3,0,55,1,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
7616,70000,177,0,1,1,0,0,0,52,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7617,175000,95,2,1,1,0,0,0,28,1,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
7618,225000,173,1,1,3,0,2,0,30,1,2,0,0,0,165,0,0,0,0,0,0,1,0,0,0,0,0,1
7619,179000,82,1,1,1,0,1,0,27,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7620,179500,127,1,1,1,0,2,0,18,1,2,21,0,0,75,0,0,0,0,0,0,1,0,0,0,0,0,1
7621,238000,123,1,1,2,0,2,0,22,1,2,23,0,0,310,1,0,0,0,0,0,1,0,0,0,0,0,1
7622,225000,228,2,1,3,0,1,0,15,1,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
7623,125000,106,2,1,2,0,1,0,32,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7624,130000,126,1,1,1,0,1,0,24,1,2,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7625,259000,160,1,1,2,0,3,0,47,1,2,0,0,0,160,1,0,0,0,0,0,1,0,0,0,0,0,1
7626,275000,160,1,1,1,0,0,0,30,1,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
7627,239000,145,2,1,1,0,1,0,36,1,2,20,0,0,125,1,0,0,0,0,0,1,0,0,0,0,0,1
7628,160000,100,1,1,1,1,1,0,30,1,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
7629,115000,52,1,1,1,0,2,0,16,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7630,149000,80,1,1,1,0,1,0,28,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7631,199000,110,2,1,1,0,1,0,35,1,2,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
7632,172500,94,2,1,1,0,3,0,28,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7633,215000,83,1,1,1,0,3,0,38,1,3,18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7634,217000,119,2,1,2,0,3,0,40,1,2,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7635,214000,119,2,1,2,0,3,0,40,1,2,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7636,202500,99,2,1,2,0,3,0,32,1,2,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7637,205000,96,1,1,1,0,1,0,29,1,2,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7638,235000,119,1,1,1,0,1,0,35,1,2,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7639,285000,141,1,1,1,0,1,0,26,1,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
7640,318000,193,1,1,1,0,3,0,57,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7641,298000,185,1,1,1,0,3,0,55,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7642,350000,180,1,1,3,0,1,0,53,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7643,130000,115,1,1,2,0,0,0,26,1,3,0,0,0,150,1,0,0,0,0,0,1,0,0,0,0,0,1
7644,50000,140,1,1,1,0,0,0,42,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7645,150000,91,1,1,1,0,2,0,31,1,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
7646,175000,122,2,1,1,0,1,0,20,1,4,165,0,0,1300,1,0,0,0,0,0,1,0,0,0,0,0,1
7647,412300,125,0,1,1,0,3,0,48,1,4,59,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
7648,334000,134,1,1,2,0,2,0,32,1,3,18,0,0,153,1,0,0,0,0,0,1,0,0,0,0,0,1
7649,359000,256,2,1,2,0,3,0,44,1,4,35,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
7650,145000,90,0,1,1,0,1,0,34,1,3,0,0,0,105,0,0,0,0,0,0,1,0,0,0,0,0,1
7651,329000,138,1,1,2,0,1,0,16,1,4,32,0,0,950,1,0,0,0,0,0,1,0,0,0,0,0,1
7652,399000,225,2,1,2,0,1,0,45,1,4,28,0,0,590,1,0,0,0,0,0,1,0,0,0,0,0,1
7653,195000,170,2,2,1,0,1,0,50,1,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
7654,275000,160,1,1,1,0,0,0,30,1,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
7655,275000,160,1,1,1,0,0,0,30,1,2,8,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
7656,199000,108,1,1,1,0,1,0,40,1,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
7657,199000,145,1,1,1,0,0,0,33,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7658,249000,110,1,1,1,0,1,0,29,1,2,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7659,188232,150,1,1,1,0,3,0,35,1,3,30,0,0,600,1,0,0,0,0,0,1,0,0,0,0,0,1
7660,255000,140,0,1,2,0,3,0,30,1,4,40,0,0,500,0,0,0,0,0,0,1,0,0,0,0,0,1
7661,420000,214,2,1,2,0,1,0,34,2,4,20,0,0,350,1,0,0,0,0,0,1,0,0,0,0,0,1
7662,250000,242,1,1,2,0,0,0,35,1,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
7663,199000,170,1,1,1,0,0,0,35,1,3,0,0,0,650,1,0,0,0,0,0,1,0,0,0,0,0,1
7664,375000,117,1,1,1,0,1,0,35,1,2,23,0,0,926,1,0,0,0,0,0,1,0,0,0,0,0,1
7665,335000,158,1,1,1,0,1,0,47,1,4,30,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
7666,699000,251,1,1,2,0,2,0,51,2,4,31,0,0,946,1,0,0,0,0,0,1,0,0,0,0,0,1
7667,305000,219,2,1,1,0,1,0,40,1,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
7668,240000,207,2,1,2,0,0,0,61,1,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
7669,165000,105,1,1,1,0,2,0,30,1,3,20,0,0,487,1,0,0,0,0,0,1,0,0,0,0,0,1
7670,159000,73,1,1,1,0,1,0,30,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7671,115000,83,1,1,1,0,0,0,25,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7672,159169,80,2,1,2,0,3,0,20,1,4,0,0,0,100,0,0,0,0,0,0,1,0,0,0,0,0,1
7673,315000,156,2,1,1,0,2,0,12,1,2,20,0,0,65,0,0,0,0,0,0,1,0,0,0,0,0,1
7674,185000,137,1,1,1,0,0,0,44,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7675,185000,140,2,1,2,0,2,0,30,1,3,32,1,0,200,1,0,0,0,0,0,1,0,0,0,0,0,1
7676,127500,95,1,1,2,0,0,0,28,1,2,20,0,0,155,0,0,0,0,0,0,1,0,0,0,0,0,1
7677,285000,228,1,1,2,0,3,0,33,1,4,125,0,0,2000,1,0,0,0,0,0,1,0,0,0,0,0,1
7678,235000,145,2,1,2,0,3,0,60,1,4,0,0,0,100,0,0,0,0,0,0,1,0,0,0,0,0,1
7679,200000,107,1,1,1,0,1,0,43,1,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7680,315000,230,1,1,1,0,1,0,40,1,4,30,0,0,990,1,0,0,0,0,0,1,0,0,0,0,0,1
7681,129500,70,1,1,1,0,0,0,16,1,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
7682,279900,90,2,1,1,0,2,0,27,1,4,22,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7683,520000,244,1,1,2,0,2,0,30,1,4,50,0,0,1957,1,0,0,0,0,0,1,0,0,0,0,0,1
7684,349500,230,2,1,2,0,1,0,30,1,4,30,0,0,1427,0,0,0,0,0,0,1,0,0,0,0,0,1
7685,420000,170,2,2,3,0,1,0,50,1,4,0,0,0,500,1,0,0,0,0,0,1,0,0,0,0,0,1
7686,375000,160,2,1,2,0,1,0,47,1,3,45,0,0,3500,0,0,0,0,0,0,1,0,0,0,0,0,1
7687,199000,113,1,1,2,0,1,0,34,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7688,225000,130,1,1,2,0,0,0,39,1,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
7689,175000,88,1,1,1,0,3,0,26,1,4,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7690,145000,160,1,1,1,0,0,0,47,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7691,198000,70,1,1,1,0,3,0,21,1,4,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7692,199000,228,2,1,1,0,0,0,17,1,2,8,0,0,149,1,0,0,0,0,0,1,0,0,0,0,0,1
7693,289000,125,2,1,2,0,1,0,21,1,4,50,0,1,220,1,0,0,0,0,0,1,0,0,0,0,0,1
7694,249000,110,1,1,1,0,1,0,35,1,4,15,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
7695,169000,121,1,1,2,0,1,0,36,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7696,245000,210,1,1,1,0,1,0,20,1,4,10,0,0,650,1,0,0,0,0,0,1,0,0,0,0,0,1
7697,205000,137,1,1,1,0,1,0,41,1,3,1,0,0,746,1,0,0,0,0,0,1,0,0,0,0,0,1
7698,225000,145,1,1,1,0,0,0,32,1,4,0,0,0,479,1,0,0,0,0,0,1,0,0,0,0,0,1
7699,145000,136,0,1,1,0,2,0,40,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
